review_number,categoria,move_block
4719,PlotCommitList_1,review with at least one clone,mesmo arquivo
4726,,no_clone,
4729,,no_clone,
4735,PlotCommitList_0,review with at least one clone,mesmo arquivo
4735,PlotCommitList_1,review with at least one clone,mesmo arquivo
4743,,no_clone,
4745,,no_clone,
4746,,no_clone,
4751,,no_clone,
4754,,no_clone,
4759,,no_clone,
4761,,no_clone,
4770,,no_clone,
4775,,no_clone,
4776,,no_clone,
4777,,no_clone,
4778,,no_clone,
4821,,no_clone,
4830,,no_clone,
4832,,no_clone,
4838,,no_clone,
4842,,no_clone,
4854,,no_clone,
4863,,uninteresting_clone,
4873,,no_clone,
4879,,no_clone,
4883,,no_clone,
4885,,no_clone,
4892,,no_clone,
4901,,no_clone,
4913,,no_clone,
4916,,no_clone,
4983,,no_clone,
4984,,no_clone,
5004,,no_clone,
5005,,no_clone,
5030,,no_clone,
5065,,no_clone,
5066,,no_clone,
5069,,no_clone,
5072,,no_clone,
5073,,no_clone,
5078,,no_clone,
5087,,no_clone,
5091,,no_clone,
5100,,no_clone,
5101,,no_clone,
5102,,no_clone,
5130,,no_clone,
5219,,no_clone,
5230,,no_clone,
5233,,no_clone,
5240,,no_clone,
5290,,no_clone,
5293,,no_clone,
5294,,no_clone,
5295,,no_clone,
5297,,no_clone,
5303,,no_clone,
5304,,no_clone,
5305,,no_clone,
5306,,no_clone,
5307,,no_clone,
5313,,no_clone,
5314,,no_clone,
5320,,no_clone,
5325,,no_clone,
5338,,no_clone,
5363,,no_clone,
5366,,no_clone,
5370,,no_clone,
5407,,no_clone,
5411,,no_clone,
5416,,uninteresting_clone,
5476,,no_clone,
5477,,no_clone,
5754,,no_clone,
5759,,no_clone,
5765,,no_clone,
5780,,no_clone,
5819,,no_clone,
5832,,no_clone,
5862,Daemon_0,review with at least one clone,mesmo arquivo
5891,,no_clone,
5909,,no_clone,
5948,,no_clone,
5974,,no_clone,
6004,,no_clone,
6007,,no_clone,
6034,,no_clone,
6043,,no_clone,
6045,,uninteresting_clone,
6083,,no_clone,
6084,BaseReceivePack_0,review with at least one clone,mesmo arquivo
6085,,no_clone,
6097,,no_clone,
6102,,no_clone,
6109,,no_clone,
6130,,no_clone,
6137,,no_clone,
6138,,no_clone,
6141,,no_clone,
6161,,no_clone,
6167,,no_clone,
6183,,no_clone,
6188,,no_clone,
6189,,no_clone,
6217,,no_clone,
6226,,no_clone,
6227,,no_clone,
6229,,no_clone,
6253,,no_clone,
6254,,no_clone,
6255,,no_clone,
6266,,no_clone,
6267,,no_clone,
6276,,no_clone,
6277,,no_clone,
6280,,no_clone,
6296,,no_clone,
6309,,no_clone,
6339,,no_clone,
6346,,no_clone,
6347,,no_clone,
6348,,no_clone,
6360,TransportHttp_2,review with at least one clone,mesmo arquivo
6360,Transport_0,review with at least one clone,mesmo arquivo
6363,,no_clone,
6364,,no_clone,
6368,,no_clone,
6369,,no_clone,
6373,,no_clone,
6443,,no_clone,
6460,,no_clone,
6477,,no_clone,
6505,SubmoduleWalk_0,review with at least one clone,mesmo arquivo
6523,,no_clone,
6532,,no_clone,
6542,,no_clone,
6588,,no_clone,
6616,,no_clone,
6666,,no_clone,
6772,,no_clone,
6773,,no_clone,
6775,,no_clone,
6786,,no_clone,
6787,,no_clone,
6877,,no_clone,
6953,,no_clone,
6978,,no_clone,
6996,,no_clone,
7039,,no_clone,
7213,,no_clone,
7266,,no_clone,
7270,,no_clone,
7280,,no_clone,
7296,,no_clone,
7327,,no_clone,
7328,,no_clone,
7423,GC_0,review with at least one clone,mesmo arquivo
7429,,no_clone,
7692,,no_clone,
7709,,no_clone,
7793,,no_clone,
7794,,no_clone,
7805,,no_clone,
7813,,no_clone,
7814,,no_clone,
7818,,uninteresting_clone,
7819,,no_clone,
7846,,no_clone,
7847,,no_clone,
7850,,no_clone,
7851,,no_clone,
7887,,no_clone,
7888,,no_clone,
7889,,no_clone,
7891,,no_clone,
7892,,no_clone,
7917,,no_clone,
7943,,no_clone,
7954,,no_clone,
8191,,no_clone,
8193,,no_clone,
8228,,no_clone,
8256,,no_clone,
8261,,no_clone,
8314,,no_clone,
8322,,no_clone,
8372,,no_clone,
8386,,uninteresting_clone,
8402,,no_clone,
8495,,no_clone,
8535,,no_clone,
8598,,no_clone,
8634,,no_clone,
8696,,no_clone,
8848,,no_clone,
8849,,no_clone,
8850,,no_clone,
8853,,no_clone,
8878,,no_clone,
8927,,no_clone,
8992,,no_clone,
9111,,no_clone,
9138,,no_clone,
9176,,no_clone,
9177,,no_clone,
9251,,no_clone,
9255,,no_clone,
9257,,no_clone,
9262,,no_clone,
9317,,no_clone,
9341,,no_clone,
9342,,no_clone,
9364,,no_clone,
9366,,no_clone,
9387,,no_clone,
9388,,no_clone,
9389,RevertCommand_0,review with at least one clone,arquivo diferente
9409,,no_clone,
9410,,no_clone,
9413,,no_clone,
9556,,no_clone,
9560,,no_clone,
9562,,no_clone,
9576,,no_clone,
9578,,no_clone,
9596,,no_clone,
9632,,no_clone,
9633,,no_clone,
9752,,no_clone,
9776,,no_clone,
9847,,no_clone,
9853,,no_clone,
9855,,no_clone,
9988,,no_clone,
10041,,no_clone,
10045,,no_clone,
10104,,no_clone,
10205,,no_clone,
10209,,no_clone,
10228,,no_clone,
10263,,no_clone,
10330,,no_clone,
10340,,no_clone,
10341,,no_clone,
10347,,no_clone,
10348,,no_clone,
10358,,no_clone,
10359,,no_clone,
10360,,no_clone,
10433,,no_clone,
10497,,no_clone,
10498,,no_clone,
10536,,no_clone,
10551,,no_clone,
10553,,no_clone,
10554,,no_clone,
10558,,no_clone,
10600,,no_clone,
10603,,no_clone,
10608,,no_clone,
10626,,no_clone,
10792,,no_clone,
10832,,no_clone,
10910,,no_clone,
10912,,no_clone,
10913,,no_clone,
10921,,no_clone,
10983,,no_clone,
10996,,no_clone,
10999,,no_clone,
11004,,no_clone,
11005,,no_clone,
11009,,no_clone,
11021,,no_clone,
11027,,no_clone,
11159,,no_clone,
11183,,no_clone,
11186,,no_clone,
11187,,no_clone,
11307,,no_clone,
11391,,no_clone,
11399,,no_clone,
11400,,no_clone,
11401,,no_clone,
11413,,no_clone,
11416,,no_clone,
11445,,no_clone,
11482,,no_clone,
11498,,no_clone,
11553,,no_clone,
11569,,no_clone,
11650,,no_clone,
11651,,no_clone,
11652,,no_clone,
11653,,no_clone,
11654,,no_clone,
11656,,no_clone,
11664,,uninteresting_clone,
11665,,no_clone,
11668,,no_clone,
11669,,no_clone,
11683,,no_clone,
11684,,no_clone,
11685,,no_clone,
11707,,no_clone,
11735,,no_clone,
11764,,no_clone,
11785,,no_clone,
11800,,no_clone,
11801,,no_clone,
11802,,no_clone,
11803,,no_clone,
11885,,no_clone,
