review_number,type_of_revisions,clone_exists
2677,multipla,no_clone
2678,multipla,no_clone
2679,unica,no_clone
2680,unica,no_clone
2681,unica,no_clone
2682,unica,no_clone
2683,unica,no_clone
2684,unica,no_clone
2685,unica,no_clone
2687,unica,no_clone
2688,unica,no_clone
2689,unica,no_clone
2690,multipla,no_clone
2691,unica,no_clone
2698,multipla,review with at least one clone
2699,multipla,no_clone
2700,multipla,no_clone
2701,multipla,no_clone
2702,unica,no_clone
2704,multipla,no_clone
2705,multipla,no_clone
2706,unica,no_clone
2708,unica,no_clone
2709,unica,no_clone
2710,unica,no_clone
2711,unica,no_clone
2712,unica,no_clone
2713,multipla,no_clone
2714,unica,no_clone
2715,unica,no_clone
2716,multipla,uninteresting_clone
2717,multipla,no_clone
2719,unica,no_clone
2720,unica,no_clone
2721,unica,no_clone
2722,multipla,review with at least one clone
2723,unica,no_clone
2728,multipla,no_clone
2730,unica,no_clone
2731,multipla,no_clone
2732,multipla,no_clone
2733,multipla,no_clone
2734,multipla,no_clone
2736,unica,no_clone
2739,multipla,no_clone
2746,multipla,review with at least one clone
2748,multipla,no_clone
2749,multipla,no_clone
2750,multipla,no_clone
2751,multipla,no_clone
2754,multipla,no_clone
2760,multipla,no_clone
2766,unica,no_clone
2767,multipla,no_clone
2773,unica,review with at least one clone
2774,unica,no_clone
2775,multipla,no_clone
2776,multipla,no_clone
2777,multipla,no_clone
2778,multipla,no_clone
2782,multipla,review with at least one clone
2783,multipla,uninteresting_clone
2880,multipla,no_clone
2886,unica,no_clone
2890,multipla,no_clone
2904,multipla,no_clone
2922,unica,no_clone
2925,multipla,no_clone
2939,multipla,no_clone
2941,multipla,no_clone
2942,multipla,no_clone
2947,unica,no_clone
2948,unica,no_clone
2951,unica,no_clone
2955,multipla,no_clone
2959,unica,no_clone
2968,unica,review with at least one clone
2969,multipla,no_clone
2970,multipla,no_clone
2982,multipla,no_clone
2992,unica,no_clone
2993,unica,no_clone
2994,unica,no_clone
2995,unica,no_clone
2996,multipla,review with at least one clone
2998,multipla,no_clone
3002,unica,no_clone
3008,multipla,no_clone
3009,multipla,no_clone
3013,multipla,no_clone
3014,unica,uninteresting_clone
3032,unica,no_clone
3034,multipla,uninteresting_clone
3044,multipla,no_clone
3082,multipla,no_clone
3105,multipla,no_clone
3107,unica,no_clone
3119,unica,no_clone
3147,multipla,no_clone
3193,unica,no_clone
3195,unica,no_clone
3196,unica,no_clone
3197,multipla,no_clone
3198,multipla,uninteresting_clone
3199,unica,no_clone
3200,unica,no_clone
3208,unica,no_clone
3212,unica,no_clone
3215,unica,uninteresting_clone
3216,unica,no_clone
3222,multipla,no_clone
3241,multipla,no_clone
3242,unica,no_clone
3252,unica,no_clone
3253,unica,no_clone
3261,multipla,no_clone
3272,unica,no_clone
3273,multipla,no_clone
3274,unica,no_clone
3275,unica,no_clone
3276,unica,no_clone
3277,multipla,no_clone
3278,multipla,no_clone
3280,multipla,uninteresting_clone
3294,multipla,uninteresting_clone
3295,multipla,uninteresting_clone
3303,multipla,no_clone
3306,multipla,no_clone
3310,unica,no_clone
3312,multipla,no_clone
3313,multipla,no_clone
3316,unica,no_clone
3317,unica,no_clone
3328,unica,no_clone
3335,unica,no_clone
3336,multipla,review with at least one clone
3337,multipla,no_clone
3338,multipla,uninteresting_clone
3340,unica,no_clone
3341,multipla,uninteresting_clone
3342,multipla,no_clone
3343,multipla,no_clone
3345,multipla,no_clone
3346,multipla,no_clone
3356,multipla,uninteresting_clone
3361,multipla,no_clone
3365,unica,no_clone
3374,multipla,no_clone
3376,unica,no_clone
3388,unica,no_clone
3409,multipla,review with at least one clone
3410,multipla,no_clone
3411,unica,no_clone
3413,unica,no_clone
3414,multipla,no_clone
3432,unica,uninteresting_clone
3433,multipla,no_clone
3435,unica,no_clone
3453,multipla,no_clone
3455,multipla,no_clone
3456,multipla,no_clone
3465,multipla,no_clone
3466,multipla,no_clone
3467,multipla,review with at least one clone
3468,multipla,no_clone
3471,multipla,no_clone
3474,multipla,no_clone
3479,multipla,no_clone
3480,multipla,no_clone
3481,multipla,no_clone
3482,unica,no_clone
3483,unica,no_clone
3484,multipla,no_clone
3486,multipla,review with at least one clone
3493,multipla,uninteresting_clone
3499,multipla,no_clone
3500,unica,no_clone
3502,multipla,no_clone
3504,multipla,no_clone
3506,multipla,no_clone
3508,unica,no_clone
3517,multipla,no_clone
3518,multipla,uninteresting_clone
3519,unica,no_clone
3521,multipla,no_clone
3533,unica,no_clone
3549,unica,no_clone
3550,unica,review with at least one clone
3553,multipla,review with at least one clone
3554,unica,review with at least one clone
3556,multipla,no_clone
3557,unica,no_clone
3558,multipla,uninteresting_clone
3567,multipla,no_clone
3568,multipla,no_clone
3569,multipla,no_clone
3571,multipla,no_clone
3572,multipla,no_clone
3578,unica,uninteresting_clone
3581,unica,no_clone
3583,unica,no_clone
3584,unica,no_clone
3585,unica,no_clone
3586,unica,no_clone
3587,unica,no_clone
3588,unica,no_clone
3589,unica,no_clone
3590,unica,no_clone
3591,unica,no_clone
3592,unica,review with at least one clone
3593,multipla,review with at least one clone
3594,unica,no_clone
3597,unica,no_clone
3599,unica,no_clone
3607,multipla,uninteresting_clone
3618,unica,no_clone
3619,unica,no_clone
3627,unica,no_clone
3632,multipla,no_clone
3633,unica,no_clone
3636,multipla,no_clone
3649,unica,no_clone
3651,unica,no_clone
3652,unica,no_clone
3653,unica,no_clone
3666,multipla,no_clone
3676,unica,no_clone
3682,multipla,no_clone
3684,unica,no_clone
3685,multipla,no_clone
3689,unica,no_clone
3693,unica,no_clone
3694,unica,no_clone
3696,unica,no_clone
3698,unica,no_clone
3704,unica,no_clone
3705,unica,no_clone
3706,unica,no_clone
3707,unica,no_clone
3708,unica,no_clone
3713,multipla,no_clone
3718,multipla,no_clone
3731,unica,no_clone
3745,multipla,uninteresting_clone
3746,multipla,no_clone
3754,unica,no_clone
3755,unica,no_clone
3756,multipla,no_clone
3758,unica,no_clone
3777,unica,no_clone
3778,unica,review with at least one clone
3779,unica,no_clone
3790,multipla,no_clone
3795,multipla,no_clone
3799,unica,no_clone
3801,multipla,no_clone
3803,unica,no_clone
3806,unica,no_clone
3808,multipla,uninteresting_clone
3809,multipla,review with at least one clone
3815,multipla,no_clone
3816,multipla,no_clone
3819,multipla,no_clone
3824,unica,no_clone
3830,multipla,uninteresting_clone
3860,multipla,review with at least one clone
3865,multipla,no_clone
3874,multipla,uninteresting_clone
3879,multipla,no_clone
3895,unica,no_clone
3900,unica,no_clone
3901,multipla,no_clone
3907,unica,no_clone
3919,multipla,no_clone
3923,unica,no_clone
3924,unica,no_clone
3925,multipla,no_clone
3926,multipla,uninteresting_clone
3927,multipla,no_clone
3928,multipla,no_clone
3929,multipla,no_clone
3930,multipla,no_clone
3931,multipla,no_clone
3932,multipla,no_clone
3933,multipla,no_clone
3940,unica,no_clone
3947,multipla,no_clone
3949,multipla,review with at least one clone
3957,unica,no_clone
3964,multipla,no_clone
3969,multipla,no_clone
3976,unica,no_clone
3977,unica,review with at least one clone
3978,multipla,no_clone
3996,unica,no_clone
3997,multipla,review with at least one clone
3998,unica,no_clone
3999,multipla,no_clone
4013,multipla,no_clone
4015,unica,no_clone
4020,multipla,no_clone
4022,multipla,uninteresting_clone
4023,multipla,uninteresting_clone
4036,multipla,uninteresting_clone
4047,unica,no_clone
4056,unica,no_clone
4057,multipla,no_clone
4059,unica,no_clone
4060,multipla,no_clone
4062,multipla,no_clone
4063,multipla,no_clone
4064,unica,no_clone
4066,unica,no_clone
4071,unica,no_clone
4076,multipla,no_clone
4077,multipla,no_clone
4082,multipla,no_clone
4088,multipla,no_clone
4107,unica,no_clone
4108,unica,no_clone
4118,unica,no_clone
4127,multipla,uninteresting_clone
4132,unica,no_clone
4133,unica,review with at least one clone
4135,multipla,uninteresting_clone
4138,multipla,no_clone
4139,multipla,no_clone
4140,multipla,uninteresting_clone
4148,unica,no_clone
4159,unica,no_clone
4160,multipla,no_clone
4164,unica,no_clone
4168,multipla,no_clone
4170,multipla,no_clone
4177,multipla,review with at least one clone
4178,multipla,review with at least one clone
4187,unica,no_clone
4189,unica,no_clone
4192,multipla,review with at least one clone
4194,multipla,uninteresting_clone
4201,multipla,no_clone
4205,multipla,no_clone
4206,multipla,no_clone
4207,multipla,no_clone
4218,multipla,no_clone
4219,multipla,no_clone
4229,unica,no_clone
4240,unica,no_clone
4249,multipla,no_clone
4250,unica,no_clone
4254,unica,no_clone
4255,unica,no_clone
4256,unica,no_clone
4264,unica,no_clone
4265,multipla,no_clone
4279,multipla,no_clone
4284,multipla,no_clone
4290,multipla,no_clone
4296,multipla,no_clone
4297,multipla,no_clone
4302,unica,no_clone
4304,multipla,no_clone
4309,multipla,no_clone
4313,unica,no_clone
4314,unica,no_clone
4315,unica,no_clone
4320,multipla,no_clone
4324,multipla,no_clone
4332,unica,review with at least one clone
4336,multipla,no_clone
4345,unica,no_clone
4346,unica,no_clone
4352,multipla,no_clone
4354,unica,uninteresting_clone
4355,multipla,uninteresting_clone
4356,multipla,uninteresting_clone
4357,multipla,no_clone
4358,multipla,no_clone
4364,multipla,no_clone
4366,multipla,review with at least one clone
4367,multipla,no_clone
4368,multipla,no_clone
4369,multipla,no_clone
4376,unica,no_clone
4378,unica,no_clone
4379,unica,no_clone
4380,unica,no_clone
4381,multipla,no_clone
4382,multipla,no_clone
4383,multipla,no_clone
4384,unica,review with at least one clone
4385,multipla,no_clone
4398,unica,no_clone
4401,multipla,no_clone
4410,unica,no_clone
4412,multipla,no_clone
4431,unica,no_clone
4450,unica,no_clone
4528,multipla,no_clone
4529,multipla,no_clone
4530,multipla,uninteresting_clone
4532,unica,no_clone
4537,multipla,no_clone
4538,unica,no_clone
4540,multipla,no_clone
4541,multipla,no_clone
4542,multipla,no_clone
4543,multipla,no_clone
4544,multipla,no_clone
4545,multipla,no_clone
4546,multipla,no_clone
4548,unica,uninteresting_clone
4549,unica,uninteresting_clone
4550,multipla,uninteresting_clone
4551,multipla,no_clone
4571,multipla,no_clone
4572,unica,no_clone
4573,unica,review with at least one clone
4574,unica,no_clone
4593,multipla,no_clone
4594,multipla,no_clone
4595,multipla,no_clone
4596,unica,no_clone
4597,unica,no_clone
4616,multipla,no_clone
4617,multipla,no_clone
4624,multipla,no_clone
4629,multipla,no_clone
4630,multipla,review with at least one clone
4637,unica,no_clone
4638,unica,no_clone
4642,multipla,no_clone
4644,multipla,no_clone
4645,multipla,no_clone
4646,multipla,no_clone
4650,multipla,no_clone
4661,unica,review with at least one clone
4665,multipla,no_clone
4666,unica,no_clone
4667,unica,no_clone
4668,multipla,no_clone
4671,unica,no_clone
4674,multipla,no_clone
4675,unica,no_clone
4676,multipla,no_clone
4681,unica,no_clone
4682,unica,no_clone
4687,multipla,no_clone
4688,unica,no_clone
4689,unica,no_clone
4691,unica,no_clone
4704,unica,no_clone
4705,multipla,no_clone
4714,unica,no_clone
4715,unica,review with at least one clone
4716,unica,no_clone
4717,multipla,no_clone
4718,unica,no_clone
4719,unica,review with at least one clone
4720,multipla,no_clone
4721,multipla,review with at least one clone
4726,unica,no_clone
4727,multipla,no_clone
4729,unica,no_clone
4730,multipla,no_clone
4731,multipla,no_clone
4732,multipla,no_clone
4735,unica,review with at least one clone
4743,unica,no_clone
4744,multipla,no_clone
4745,unica,no_clone
4746,unica,no_clone
4747,multipla,no_clone
4748,multipla,no_clone
4749,multipla,no_clone
4750,multipla,no_clone
4751,unica,no_clone
4752,multipla,no_clone
4754,unica,no_clone
4755,multipla,no_clone
4757,multipla,no_clone
4759,unica,no_clone
4760,multipla,no_clone
4761,unica,no_clone
4762,multipla,no_clone
4766,multipla,no_clone
4768,multipla,no_clone
4769,multipla,no_clone
4770,unica,no_clone
4771,multipla,no_clone
4775,unica,no_clone
4776,unica,no_clone
4777,unica,no_clone
4778,unica,no_clone
4785,multipla,no_clone
4786,multipla,uninteresting_clone
4790,multipla,no_clone
4791,multipla,no_clone
4800,multipla,no_clone
4807,multipla,no_clone
4808,multipla,no_clone
4809,multipla,no_clone
4819,multipla,no_clone
4820,multipla,no_clone
4821,unica,no_clone
4822,multipla,uninteresting_clone
4823,multipla,no_clone
4826,multipla,no_clone
4827,multipla,uninteresting_clone
4828,multipla,no_clone
4830,unica,no_clone
4831,multipla,no_clone
4832,unica,no_clone
4834,multipla,no_clone
4838,unica,no_clone
4841,multipla,no_clone
4842,unica,no_clone
4843,multipla,no_clone
4849,multipla,no_clone
4851,multipla,uninteresting_clone
4854,unica,no_clone
4861,multipla,no_clone
4863,unica,uninteresting_clone
4869,multipla,review with at least one clone
4873,unica,no_clone
4878,multipla,no_clone
4879,unica,no_clone
4883,unica,no_clone
4884,multipla,uninteresting_clone
4885,unica,no_clone
4889,multipla,review with at least one clone
4890,multipla,uninteresting_clone
4892,unica,no_clone
4895,multipla,no_clone
4897,multipla,no_clone
4898,multipla,no_clone
4900,multipla,no_clone
4901,unica,no_clone
4902,multipla,no_clone
4904,multipla,no_clone
4908,multipla,no_clone
4912,multipla,no_clone
4913,unica,no_clone
4915,multipla,no_clone
4916,unica,no_clone
4919,multipla,no_clone
4932,multipla,review with at least one clone
4934,multipla,no_clone
4935,multipla,no_clone
4941,multipla,no_clone
4942,multipla,no_clone
4945,multipla,uninteresting_clone
4949,multipla,no_clone
4951,multipla,uninteresting_clone
4955,multipla,uninteresting_clone
4956,multipla,no_clone
4958,multipla,no_clone
4959,multipla,uninteresting_clone
4962,multipla,uninteresting_clone
4966,multipla,no_clone
4969,multipla,no_clone
4972,multipla,uninteresting_clone
4982,multipla,no_clone
4983,unica,no_clone
4984,unica,no_clone
4986,multipla,no_clone
4995,multipla,review with at least one clone
4997,multipla,no_clone
4998,multipla,no_clone
5004,unica,no_clone
5005,unica,no_clone
5028,multipla,no_clone
5029,multipla,review with at least one clone
5030,unica,no_clone
5042,multipla,no_clone
5044,multipla,no_clone
5045,multipla,no_clone
5055,multipla,review with at least one clone
5065,unica,no_clone
5066,unica,no_clone
5069,unica,no_clone
5072,unica,no_clone
5073,unica,no_clone
5078,unica,no_clone
5079,multipla,no_clone
5080,multipla,no_clone
5081,multipla,review with at least one clone
5083,multipla,no_clone
5084,multipla,review with at least one clone
5085,multipla,no_clone
5086,multipla,no_clone
5087,unica,no_clone
5088,multipla,no_clone
5090,multipla,no_clone
5091,unica,no_clone
5100,unica,no_clone
5101,unica,no_clone
5102,unica,no_clone
5130,unica,no_clone
5135,multipla,no_clone
5141,multipla,no_clone
5152,multipla,uninteresting_clone
5170,multipla,no_clone
5171,multipla,no_clone
5172,multipla,no_clone
5173,multipla,no_clone
5191,multipla,no_clone
5192,multipla,no_clone
5193,multipla,no_clone
5194,multipla,no_clone
5195,multipla,no_clone
5217,multipla,no_clone
5218,multipla,no_clone
5219,unica,no_clone
5225,multipla,no_clone
5229,multipla,no_clone
5230,unica,no_clone
5233,unica,no_clone
5240,unica,no_clone
5253,multipla,no_clone
5254,multipla,review with at least one clone
5255,multipla,no_clone
5276,multipla,no_clone
5290,unica,no_clone
5293,unica,no_clone
5294,unica,no_clone
5295,unica,no_clone
5296,multipla,no_clone
5297,unica,no_clone
5301,multipla,no_clone
5302,multipla,no_clone
