review_number,type_of_revisions,clone_exists
2422,multipla,review with at least one clone
2423,unica,no_clone
2424,multipla,no_clone
2434,multipla,no_clone
2436,unica,no_clone
2437,unica,no_clone
2438,unica,no_clone
2442,multipla,no_clone
2444,unica,no_clone
2445,unica,no_clone
2446,unica,no_clone
2447,multipla,no_clone
2448,multipla,no_clone
2454,unica,no_clone
2455,multipla,no_clone
2457,unica,no_clone
2458,multipla,no_clone
2459,multipla,no_clone
2460,multipla,no_clone
2464,unica,no_clone
2465,unica,no_clone
2466,unica,no_clone
2468,unica,no_clone
2470,multipla,no_clone
2471,multipla,no_clone
2472,multipla,no_clone
2473,unica,no_clone
2474,multipla,no_clone
2475,multipla,no_clone
2476,unica,no_clone
2477,unica,no_clone
2478,multipla,no_clone
2479,multipla,no_clone
2480,unica,no_clone
2484,unica,no_clone
2485,unica,no_clone
2486,unica,no_clone
2488,unica,review with at least one clone
2489,unica,no_clone
2490,unica,no_clone
2493,unica,no_clone
2494,multipla,no_clone
2496,unica,no_clone
2497,multipla,review with at least one clone
2498,multipla,no_clone
2499,multipla,no_clone
2500,multipla,no_clone
2501,unica,no_clone
2502,unica,no_clone
2503,multipla,no_clone
2504,multipla,no_clone
2505,multipla,no_clone
2506,unica,no_clone
2512,unica,no_clone
2513,multipla,no_clone
2515,multipla,no_clone
2516,multipla,no_clone
2517,multipla,no_clone
2518,unica,review with at least one clone
2520,multipla,no_clone
2521,multipla,no_clone
2522,unica,no_clone
2524,unica,no_clone
2525,unica,uninteresting_clone
2526,unica,no_clone
2527,multipla,no_clone
2528,unica,no_clone
2530,unica,no_clone
2532,unica,no_clone
2533,unica,no_clone
2534,multipla,no_clone
2536,multipla,review with at least one clone
2548,unica,no_clone
2549,unica,no_clone
2550,unica,no_clone
2551,unica,no_clone
2552,unica,no_clone
2553,unica,no_clone
2554,unica,no_clone
2555,unica,no_clone
2557,multipla,no_clone
2558,unica,no_clone
2559,multipla,uninteresting_clone
2560,multipla,no_clone
2561,multipla,no_clone
2563,unica,no_clone
2565,unica,no_clone
2567,unica,no_clone
2568,unica,no_clone
2569,multipla,no_clone
2570,unica,no_clone
2571,unica,no_clone
2573,multipla,no_clone
2574,multipla,no_clone
2576,multipla,no_clone
2577,multipla,no_clone
2578,multipla,no_clone
2579,unica,no_clone
2580,multipla,no_clone
2584,multipla,uninteresting_clone
2585,multipla,no_clone
2588,multipla,no_clone
2589,unica,no_clone
2590,unica,review with at least one clone
2591,unica,no_clone
2592,unica,no_clone
2593,unica,no_clone
2594,multipla,no_clone
2595,multipla,no_clone
2596,multipla,review with at least one clone
2598,unica,no_clone
2599,multipla,no_clone
2600,multipla,review with at least one clone
2601,unica,no_clone
2602,unica,no_clone
2603,multipla,no_clone
2607,multipla,no_clone
2608,multipla,no_clone
2609,multipla,no_clone
2610,multipla,review with at least one clone
2611,multipla,no_clone
2612,multipla,uninteresting_clone
2616,multipla,no_clone
2618,unica,no_clone
2623,multipla,no_clone
2624,unica,no_clone
2625,unica,no_clone
2626,unica,no_clone
2627,unica,no_clone
2633,multipla,no_clone
2634,multipla,no_clone
2636,unica,no_clone
2648,multipla,no_clone
2650,multipla,no_clone
2653,unica,no_clone
2654,unica,no_clone
2657,multipla,no_clone
2665,unica,no_clone
2669,unica,uninteresting_clone
2671,multipla,no_clone
2672,multipla,no_clone
2675,multipla,no_clone
2676,multipla,no_clone
2686,multipla,no_clone
2692,unica,no_clone
2693,multipla,no_clone
2694,unica,no_clone
2695,unica,no_clone
2696,unica,no_clone
2697,multipla,no_clone
2703,unica,no_clone
2707,multipla,no_clone
2718,unica,no_clone
2724,multipla,no_clone
2725,multipla,no_clone
2726,unica,no_clone
2727,multipla,uninteresting_clone
2729,multipla,no_clone
2735,multipla,no_clone
2737,multipla,no_clone
2738,unica,no_clone
2740,multipla,uninteresting_clone
2741,multipla,no_clone
2752,multipla,no_clone
2753,unica,no_clone
2755,multipla,no_clone
2756,unica,no_clone
2757,multipla,no_clone
2758,multipla,no_clone
2759,unica,no_clone
2761,multipla,no_clone
2764,multipla,no_clone
2765,unica,no_clone
2768,multipla,no_clone
2769,unica,no_clone
2770,unica,no_clone
2771,multipla,no_clone
2772,unica,uninteresting_clone
2779,multipla,no_clone
2780,multipla,no_clone
2781,unica,no_clone
2784,multipla,no_clone
2785,multipla,no_clone
2786,multipla,no_clone
2787,multipla,uninteresting_clone
2788,multipla,no_clone
2789,unica,no_clone
2790,unica,no_clone
2791,unica,no_clone
2792,multipla,no_clone
2793,unica,no_clone
2794,multipla,no_clone
2795,unica,no_clone
2796,unica,no_clone
2797,multipla,no_clone
2875,multipla,no_clone
2876,multipla,uninteresting_clone
2877,unica,no_clone
2878,multipla,no_clone
2879,multipla,no_clone
2881,multipla,no_clone
2882,multipla,review with at least one clone
2883,unica,no_clone
2884,multipla,uninteresting_clone
2885,multipla,no_clone
2887,unica,no_clone
2888,multipla,no_clone
2889,multipla,no_clone
2891,multipla,no_clone
2892,unica,no_clone
2893,multipla,no_clone
2894,unica,no_clone
2895,unica,no_clone
2896,unica,uninteresting_clone
2897,multipla,no_clone
2898,multipla,uninteresting_clone
2899,multipla,review with at least one clone
2900,unica,no_clone
2901,unica,no_clone
2903,multipla,no_clone
2905,multipla,no_clone
2906,unica,no_clone
2907,unica,no_clone
2908,unica,no_clone
2909,multipla,no_clone
2910,multipla,review with at least one clone
2911,multipla,no_clone
2912,multipla,no_clone
2913,unica,no_clone
2914,unica,no_clone
2915,unica,no_clone
2919,multipla,no_clone
2921,multipla,no_clone
2923,multipla,no_clone
2924,unica,no_clone
2927,multipla,no_clone
2928,multipla,no_clone
2931,multipla,no_clone
2932,unica,no_clone
2935,multipla,no_clone
2936,multipla,no_clone
2938,unica,no_clone
2940,multipla,no_clone
2943,multipla,no_clone
2944,unica,no_clone
2945,multipla,no_clone
2946,multipla,no_clone
2949,unica,no_clone
2950,multipla,uninteresting_clone
2952,multipla,no_clone
2953,multipla,no_clone
2958,unica,no_clone
2960,unica,no_clone
2961,multipla,no_clone
2967,multipla,no_clone
2971,unica,no_clone
2972,multipla,no_clone
2973,multipla,no_clone
2974,multipla,review with at least one clone
2975,multipla,review with at least one clone
2976,multipla,no_clone
2977,multipla,no_clone
2978,multipla,no_clone
2979,multipla,no_clone
2980,multipla,no_clone
2981,multipla,review with at least one clone
2984,multipla,no_clone
2985,multipla,no_clone
2986,unica,no_clone
2987,multipla,no_clone
2988,multipla,no_clone
2989,multipla,uninteresting_clone
2990,multipla,no_clone
2991,unica,no_clone
2997,multipla,review with at least one clone
2999,multipla,review with at least one clone
3000,unica,no_clone
3001,multipla,no_clone
3004,unica,no_clone
3005,multipla,no_clone
3010,multipla,no_clone
3011,unica,no_clone
3012,multipla,no_clone
3026,multipla,no_clone
3033,unica,no_clone
3039,unica,no_clone
3043,unica,no_clone
3053,unica,no_clone
3071,multipla,review with at least one clone
3072,multipla,review with at least one clone
3083,multipla,no_clone
3100,multipla,no_clone
3101,unica,no_clone
3106,multipla,no_clone
3108,unica,no_clone
3118,multipla,no_clone
3120,multipla,no_clone
3137,unica,no_clone
3138,multipla,review with at least one clone
3139,multipla,no_clone
3141,multipla,no_clone
3146,multipla,no_clone
3148,multipla,no_clone
3149,multipla,no_clone
3150,multipla,no_clone
3151,multipla,no_clone
3152,multipla,no_clone
3153,unica,no_clone
3154,unica,no_clone
3159,unica,no_clone
3160,multipla,no_clone
3161,unica,no_clone
3162,unica,review with at least one clone
3163,unica,review with at least one clone
3164,unica,no_clone
3165,multipla,no_clone
3168,multipla,no_clone
3169,multipla,no_clone
3180,multipla,no_clone
3181,unica,no_clone
3187,multipla,no_clone
3188,unica,review with at least one clone
3189,unica,no_clone
3190,multipla,no_clone
3191,multipla,no_clone
3192,multipla,no_clone
3194,multipla,no_clone
3201,multipla,no_clone
3203,unica,no_clone
3204,multipla,no_clone
3211,unica,no_clone
3213,unica,review with at least one clone
3217,unica,no_clone
3226,multipla,no_clone
3231,unica,no_clone
3232,unica,no_clone
3233,multipla,no_clone
3234,multipla,review with at least one clone
3235,multipla,uninteresting_clone
3236,unica,no_clone
3237,multipla,no_clone
3238,unica,no_clone
3262,multipla,no_clone
3263,unica,no_clone
3264,unica,no_clone
3266,unica,no_clone
3267,multipla,no_clone
3281,unica,no_clone
3282,multipla,no_clone
3283,unica,no_clone
3284,multipla,no_clone
3286,multipla,no_clone
3287,multipla,no_clone
3288,multipla,no_clone
3289,multipla,no_clone
3290,multipla,no_clone
3291,multipla,no_clone
3292,multipla,no_clone
3293,multipla,no_clone
3296,unica,no_clone
3297,multipla,review with at least one clone
3298,unica,review with at least one clone
3304,multipla,no_clone
3305,unica,no_clone
3307,unica,no_clone
3308,unica,no_clone
3309,unica,no_clone
3311,unica,no_clone
3314,multipla,no_clone
3315,multipla,no_clone
3318,unica,no_clone
3320,multipla,no_clone
3325,multipla,review with at least one clone
3326,multipla,no_clone
3327,multipla,no_clone
3329,multipla,no_clone
3330,unica,no_clone
3331,unica,no_clone
3332,unica,no_clone
3333,multipla,no_clone
3334,unica,no_clone
3339,unica,no_clone
3348,multipla,no_clone
3349,multipla,no_clone
3352,unica,review with at least one clone
3353,unica,no_clone
3354,multipla,no_clone
3355,multipla,no_clone
3357,multipla,no_clone
3358,multipla,no_clone
3360,multipla,no_clone
3362,multipla,no_clone
3363,unica,no_clone
3369,multipla,review with at least one clone
3370,multipla,review with at least one clone
3372,multipla,uninteresting_clone
3377,multipla,no_clone
3378,multipla,no_clone
3383,multipla,no_clone
3387,multipla,no_clone
3389,multipla,no_clone
3390,multipla,no_clone
3392,multipla,review with at least one clone
3398,multipla,no_clone
3399,multipla,no_clone
3400,multipla,no_clone
3401,unica,no_clone
3402,unica,no_clone
3403,multipla,no_clone
3404,multipla,no_clone
3405,multipla,no_clone
3406,multipla,no_clone
3407,multipla,no_clone
3412,multipla,no_clone
3416,unica,no_clone
3417,multipla,no_clone
3418,multipla,no_clone
3419,multipla,no_clone
3420,unica,no_clone
3421,multipla,no_clone
3428,multipla,no_clone
3438,unica,no_clone
3441,multipla,no_clone
3442,multipla,review with at least one clone
3444,unica,no_clone
3445,multipla,no_clone
3446,unica,no_clone
3447,multipla,no_clone
3454,unica,no_clone
3460,unica,no_clone
3462,unica,no_clone
3463,unica,no_clone
3469,multipla,no_clone
3470,unica,no_clone
3472,multipla,review with at least one clone
3473,multipla,review with at least one clone
3475,multipla,no_clone
3476,multipla,no_clone
3477,multipla,no_clone
3478,multipla,no_clone
3485,multipla,review with at least one clone
3487,multipla,no_clone
3488,unica,no_clone
3489,multipla,no_clone
3490,unica,no_clone
3491,unica,no_clone
3492,unica,no_clone
3494,unica,no_clone
3496,unica,no_clone
3497,unica,no_clone
3498,unica,no_clone
3501,unica,review with at least one clone
3503,multipla,review with at least one clone
3505,multipla,no_clone
3507,multipla,review with at least one clone
3509,multipla,no_clone
3510,multipla,review with at least one clone
3511,unica,no_clone
3515,unica,no_clone
3516,unica,no_clone
3520,unica,no_clone
3524,multipla,no_clone
3525,multipla,no_clone
3528,multipla,no_clone
3529,multipla,no_clone
3530,unica,no_clone
3532,multipla,no_clone
3534,multipla,no_clone
3536,unica,no_clone
3537,unica,no_clone
3538,unica,no_clone
3539,unica,no_clone
3541,unica,no_clone
3542,unica,no_clone
3543,multipla,no_clone
3544,unica,no_clone
3545,unica,no_clone
3546,unica,no_clone
3547,unica,no_clone
3548,unica,no_clone
3551,multipla,no_clone
3552,unica,review with at least one clone
3555,unica,no_clone
3559,multipla,no_clone
3560,multipla,no_clone
3561,multipla,no_clone
3562,multipla,no_clone
3563,multipla,no_clone
3564,multipla,no_clone
3566,unica,no_clone
3570,unica,no_clone
3573,multipla,no_clone
3574,unica,no_clone
3575,multipla,review with at least one clone
3577,multipla,no_clone
3579,unica,review with at least one clone
3580,unica,no_clone
3582,unica,no_clone
3595,unica,no_clone
3596,multipla,no_clone
3598,unica,no_clone
3600,multipla,no_clone
3601,multipla,no_clone
3604,unica,review with at least one clone
3605,unica,no_clone
3606,multipla,review with at least one clone
3608,multipla,no_clone
3610,unica,no_clone
3611,multipla,no_clone
3612,multipla,no_clone
3613,multipla,no_clone
3614,unica,no_clone
3615,multipla,no_clone
3616,unica,no_clone
3617,unica,no_clone
3620,unica,no_clone
3621,unica,no_clone
3622,multipla,no_clone
3623,multipla,no_clone
3624,multipla,no_clone
3625,unica,no_clone
3626,multipla,no_clone
3628,unica,review with at least one clone
3629,multipla,review with at least one clone
3630,unica,no_clone
3631,multipla,no_clone
3634,multipla,review with at least one clone
3635,unica,no_clone
3638,multipla,no_clone
3639,multipla,no_clone
3640,multipla,no_clone
3641,multipla,no_clone
3642,multipla,no_clone
3643,multipla,no_clone
3644,multipla,no_clone
3645,multipla,no_clone
3646,multipla,uninteresting_clone
3647,multipla,no_clone
3648,multipla,no_clone
3650,unica,no_clone
3654,unica,no_clone
3655,unica,review with at least one clone
3656,multipla,no_clone
3657,unica,no_clone
3658,unica,no_clone
3659,unica,review with at least one clone
3660,multipla,uninteresting_clone
3664,unica,no_clone
3665,multipla,no_clone
3667,multipla,no_clone
3668,unica,no_clone
3669,multipla,no_clone
3670,multipla,no_clone
3671,multipla,no_clone
3672,multipla,no_clone
3673,multipla,uninteresting_clone
3674,multipla,review with at least one clone
3677,unica,no_clone
3680,multipla,uninteresting_clone
3681,multipla,no_clone
3683,multipla,no_clone
3686,unica,no_clone
3687,unica,no_clone
3688,multipla,no_clone
3690,unica,no_clone
3691,multipla,no_clone
3692,multipla,no_clone
3695,unica,no_clone
3697,unica,no_clone
3699,unica,no_clone
3700,unica,no_clone
3709,unica,no_clone
3710,unica,review with at least one clone
3711,multipla,review with at least one clone
3720,multipla,review with at least one clone
3723,multipla,no_clone
3724,unica,no_clone
3725,unica,no_clone
3726,unica,no_clone
3727,multipla,no_clone
3728,multipla,no_clone
3729,multipla,no_clone
3730,multipla,no_clone
3734,multipla,no_clone
3735,multipla,no_clone
3736,unica,no_clone
3737,unica,no_clone
3738,multipla,review with at least one clone
